201411,1,1,"ABE",10135,1013503,30135,"US","PA",23,0.1143,2.00,55.00,481.00,1,481.00,2,
201412,1,1,"ABE",10135,1013503,30135,"US","PA",23,0.2994,1.00,144.00,481.00,1,481.00,2,
201413,1,1,"ABE",10135,1013503,30135,"US","PA",23,0.8503,1.00,409.00,481.00,1,481.00,2,
201414,1,1,"ABE",10135,1013503,30135,"US","PA",23,0.8773,1.00,422.00,481.00,1,481.00,2,
201415,1,1,"ABE",10135,1013503,30135,"US","PA",23,0.9189,1.00,442.00,481.00,1,481.00,2,
201416,1,1,"ABE",10135,1013503,30135,"US","PA",23,1.0852,1.00,522.00,481.00,1,481.00,2,
201417,1,1,"ABE",10135,1013503,30135,"US","PA",23,1.3139,1.00,632.00,481.00,1,481.00,2,
201418,2,1,"ABE",10135,1013503,30135,"US","PA",23,0.0052,1.00,5.00,962.00,2,962.00,2,
201419,2,1,"ABE",10135,1013503,30135,"US","PA",23,0.0052,1.00,5.00,962.00,2,962.00,2,
